date,co2,proxy
2000-06-17,371.7,218.44199112266472
2000-06-24,371.3,218.40903337617527
2000-07-01,370.8,218.1693612646887
2000-07-08,370.0,217.8945406715704
2000-07-15,370.2,217.5040925552285
2000-07-22,369.7,217.8234633001621
2000-07-29,369.0,217.4937036052519
2000-08-05,368.7,217.00792085867474
2000-08-12,368.3,216.90743377372038
2000-08-19,367.7,216.6834094412237
2000-08-26,367.1,216.47388779072685
2000-09-02,367.2,216.16828807044354
2000-09-09,366.7,216.17812828602135
2000-09-16,366.2,215.86338065229364
2000-09-23,366.2,215.59510856649308
2000-09-30,366.4,215.63266023093726
2000-10-07,366.3,215.66760158232427
2000-10-14,366.6,215.46328608906487
2000-10-21,366.7,215.52300283078367
2000-10-28,367.3,215.62928983911013
2000-11-04,367.6,215.97779696956718
2000-11-11,368.0,216.0201838579436
2000-11-18,368.6,216.21887083933132
2000-11-25,368.3,216.43359469420162
2000-12-02,369.0,216.23385630363248
2000-12-09,369.6,216.5889543330315
2000-12-16,369.3,216.9071068980457
2000-12-23,369.5,216.7207802822437
2000-12-30,369.8,216.85447752977575
2001-01-06,369.8,217.03894418251136
2001-01-13,370.2,217.13582000761954
2001-01-20,369.9,217.55589713546058
2001-01-27,370.8,217.43979446401596
2001-02-03,371.3,217.96557203533723
2001-02-10,371.1,218.32196961944624
2001-02-17,371.7,218.14742463242027
2001-02-24,371.2,218.44548684325423
2001-03-03,372.2,218.08014349854042
2001-03-10,372.2,218.70207045766165
2001-03-17,372.1,218.79495839125474
2001-03-24,371.8,218.9017685730959
2001-03-31,372.0,218.82108893813844
2001-04-07,372.7,218.99341549063473
2001-04-14,372.7,219.3617909884402
2001-04-21,373.0,219.36753960413796
2001-04-28,372.7,219.58829905053727
2001-05-05,373.7,219.39913006939037
2001-05-12,373.9,220.13884469517112
2001-05-19,373.7,220.19734838940394
2001-05-26,373.9,220.02378805371723
2001-06-02,373.8,220.17229142796802
2001-06-09,373.1,220.26280146142852
2001-06-16,372.8,219.70684578174786
2001-06-23,372.9,219.46339276598593
2001-06-30,372.7,219.61998549188783
2001-07-07,372.1,219.4490641663847
2001-07-14,371.3,219.2434962754485
2001-07-21,371.2,218.70188230054828
2001-07-28,370.6,218.7223067507945
2001-08-04,369.9,218.35569344000248
2001-08-11,369.5,217.97016036058375
2001-08-18,369.3,217.6524689782286
2001-08-25,369.0,217.4120034153842
2001-09-01,368.4,217.2901696329284
2001-09-08,368.2,216.89047156340453
2001-09-15,368.0,216.7015695845694
2001-09-22,367.4,216.49867262093204
2001-09-29,367.4,216.06029493883614
2001-10-06,367.8,216.16178693833976
2001-10-13,367.6,216.33258869235885
2001-10-20,368.1,216.17190322898148
2001-10-27,368.7,216.61940455943827
2001-11-03,368.7,216.94698086721328
2001-11-10,368.8,216.9465566394333
2001-11-17,369.7,217.03413045708174
2001-11-24,370.3,217.55193052535165
2001-12-01,370.3,217.86032102756093
2001-12-08,370.8,217.9562373895185
2001-12-15,371.2,218.28022469215773
2001-12-22,371.3,218.47301267180782
2001-12-29,371.5,218.42911531438625
